id,reparto,Director
392271,"['Saif Ali Khan', 'Shahid Kapoor', 'Kangana Ranaut', 'Richard McCabe', 'Alex Avery', 'Amruta Khanvilkar', 'Surendra Pal']",Vishal Bhardwaj
244761,"['Ryan Reynolds', 'Scott Speedman', 'Rosario Dawson', 'Mireille Enos', 'Kevin Durand', 'Alexia Fast', 'Peyton Kennedy', 'Bruce Greenwood', 'Arsinée Khanjian', 'Christine Horne', 'Brendan Gall', 'Aaron Poole', 'Jason Blicker', 'Aidan Shipley', 'Ella Ballentine']",Atom Egoyan
41777,"['Dimitrije Vojnov', 'Lazar Ristovski', ""Predrag 'Miki' Manojlović"", 'Anica Dobra', 'Vojislav Brajović', 'Olja Bećković', 'Branimir Brstina', 'Milutin Dapčević', 'Bogdan Diklić', 'Ljiljana Dragutinović', 'Nebojša Dugalić', 'Olivera Marković', 'Rade Marković', 'Dragan Nikolić', 'Milivoje Mića Tomić', 'Miodrag Tomović', 'Vesna Trivalić', 'Žarko Laušević']",Goran Marković
3024,"['Jack Palance', 'Denholm Elliott', 'Leo Genn', 'Torin Thatcher', 'Rex Sevenoaks', 'Gillie Fenwick', 'Elizabeth Cole', 'Duncan Lamont', 'Paul Harding', 'Oskar Homolka']",Charles Jarrott
2275,"['John Travolta', 'Madeleine Stowe', 'James Cromwell', 'Timothy Hutton', 'Leslie Stefanson', 'Daniel von Bargen', 'Clarence Williams III', 'James Woods', 'John Beasley', 'Boyd Kestner', 'Brad Beyer', 'John Benjamin Hickey', 'Rick Dial', 'Peter Weireter', 'Mark Boone Junior', 'Jared Chandler']",Simon West
8428,"['Christian Slater', 'Samantha Mathis', 'Annie Ross', 'Scott Paulin', 'Mimi Kennedy', 'Andy Romano', 'Keith Stuart Thayer', 'Cheryl Pollak', 'Jeff Chamberlain', 'Lala Sloatman', 'Holly Sampson', 'Seth Green', 'Robert Schenkkan', 'Ellen Greene', 'Anthony Lucero', 'Billy Morrissette', 'Ahmet Zappa', 'Matt McGrath', 'James Hampton']",Allan Moyle
28051,"['Ira von Fürstenberg', 'Edwige Fenech', 'Renato Rossini', 'Helena Ronee', 'Teodoro Corrà', 'Ely Galleani', 'Edith Meloni', 'Mauro Bosco', 'Maurice Poli', 'William Berger']",Mario Bava
9389,"['Daniel Craig', 'Catherine McCormack', 'Romola Garai', 'Jonathan Pryce', 'Ian Holm', 'Kevork Malikyan', 'Robert Dauney', 'Crystal Shepherd-Cross', 'Isabelle Van Waes', 'Max Hayter', 'Clémentine Baert', 'Chris Bearne', 'Julian Nest', 'Sean Pertwee', 'Marc Cassot']",Christian Volckman
135855,"['James Woods', 'Craig T. Nelson', 'Diana Scarwid', 'Leon Pownall', 'Matt North', 'David Huband', 'Judah Katz', 'Rachael Crawford', 'Marnie McPhail', 'R.D. Reid', 'Michael Seater', 'Stephen Joffe']",Frank Pierson
87362,"['Franco Nero', 'James Whitmore', 'Fernando Rey', 'Stefania Girolami Goodwin', 'Duilio Del Prete', 'Silvano Tranquilli', 'Ely Galleani', 'Daniel Martín', 'Delia Boccardo']",Enzo G. Castellari
61208,"['Sergio Assisi', 'Gabriella Pession', 'Nicole Grimaudo', 'Adriano Pantaleo', 'Lola Pagnani', 'Carlo Caprioli', 'Moira Grassi', 'Vanessa Sabet', 'Matt Patresi', 'Yari Gugliucci', 'Lucilla Vacondio', 'Elena Presti', 'Paolo De Giorgio', 'Moira Grassi', 'Carlo Caprioli', 'Giuseppe Bottiglieri']",Lina Wertmüller
137321,"['Colin Farrell', 'Jessica Brown Findlay', 'Russell Crowe', 'William Hurt', 'Jennifer Connelly', 'Will Smith', 'Graham Greene', 'Matt Bomer', 'Kevin Durand', 'Eva Marie Saint', 'Kevin Corrigan', 'Lucy Griffiths', 'Finn Wittrock', 'Neka Zang', 'Michael Crane', 'Brian Hutchison', 'Alan Doyle', 'Jon Patrick Walker', 'Maurice Jones', 'Mckayla Twiggs', 'Matthew R. Staley', 'Scott Grimes', 'Brenda Wehle', 'Tom Morrissey', 'Joshua Henry', 'Ripley Sobo', 'Maggie Geha', 'Caitlin Dulany', 'Norm Lewis', 'Harriett D. Foy', 'Rob Campbell', 'Scott Dillin', 'Luis Augusto Figueroa']",Akiva Goldsman
13908,"['Dana Carvey', 'Brent Spiner', 'Jennifer Esposito', 'Harold Gould', 'James Brolin', 'Austin Wolff', 'Edie McClurg', 'Maria Canals-Barrera', 'Robert Machray', 'Michael Bailey Smith', 'Rachel Lederman', 'Mark Devine', 'Kenan Thompson', 'Jay Johnston', 'Jessica Simpson', 'Jessica Lee Keller']",Perry Andelin Blake
290773,[],Shannon Harvey
13119,"['Thomas Michael', 'Paolo Mancini', 'Chris Klein', 'Maggie Castle', 'Tony Nappo', 'Jane McLean', 'Melanie Mullen']",Matthiew Klinck
127083,"['Annie Girardot', 'Ivan Palúch', 'Mija Aleksić', 'Eva Ras', ""Dragomir 'Gidra' Bojanić"", 'Velimir „Bata“ Živojinović', 'Petar Banićević', 'Toša Jovanović', 'Đorđe Vladisavljević', 'Stole Arandjelovic', 'Ranko Bradić', 'Gordana Jovanović', 'Claude Laugier', 'Milorad Majić', 'Žarko Meržan']",Aleksandar Petrović
54514,"['Chulpan Khamatova', 'Dina Korzun', 'Maksim Sukhanov', 'Nikita Tyunin', 'Aleksandr Yatsko', 'Sergey Yushkevich', 'Aleksey Gorbunov']",Valery Todorovsky
406808,"['Victoria Carmen Sonne', 'Mads Reuther', 'Esben Dalgaard Andersen', 'Aske Bang', 'Elliott Crosset Hove']",Rasmus Heisterberg
50075,"['Douglas Fairbanks', 'Billie Dove', 'Anders Randolf', 'Donald Crisp', 'Tempe Pigott', 'Sam De Grasse', 'Charles Stevens', 'John Wallace', 'Fred Becker', 'Charles Belcher', 'E.J. Ratcliffe', 'Mary Pickford', 'Barry Norton', 'Nino Cochise']",Albert Parker
296095,['Lacey Schwartz'],Lacey Schwartz
198225,"['Tomisaburō Wakayama', 'Yoshiko Fujishiro', 'Sentarô Fushimi', 'Jûshirô Konoe', 'Yumiko Mihara', 'Kikugorô Onoe', 'Hiroko Sakuramachi', 'Thosho Sawamura', 'Atsushi Watanabe']",Tai Katô
30856,"['Bryant Davis', 'Devon Dixon', 'Javorn Drummond', 'Elliot Lovett', 'Nick Moncrief']",Petra Epperlein
248698,"['Naseeruddin Shah', 'Madhuri Dixit', 'Arshad Warsi', 'Huma Qureshi', 'Vijay Raaz', 'Manoj Pahwa']",Abhishek Chaubey
94331,"[""'Crazy' Tim Credeur"", ""Gil 'The Thrill' Guillory"", ""Dustin 'The Diamond' Poirier"", 'Albert Stainback']",Petra Epperlein
17971,"['Michael J. Fox', 'David Naughton', 'Stephen Furst', 'Maggie Roswell', 'Eddie Deezen', 'Debra Clinger', 'David Damas', 'Patricia Alice Albrecht', 'Andy Tennant', 'Brian Frishman', 'Joel Kenney', 'Sal Lopez', 'Robyn Petty', 'Betsy Lynn Thompson', 'Carol Gwynn Thompson', 'Marvin Katzoff', 'Christopher Sands', 'Dirk Blocker', 'Kirsten Baker', 'John Fiedler', 'Paul Reubens', 'Keny Long']",Michael Nankin
29565,"['Brigitte Lahaie', 'Dominique Journet', 'Rachel Mhas', 'Bernard Papineau', 'Vincent Gardère', 'Natalie Perrey', 'Christiane Farina', 'Élodie Delage', 'Jean Hérel', 'Cyril Val', 'Cathy Stewart']",Jean Rollin
13649,"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu', 'Monique Coleman', 'Brandon Cyrus', 'Bart Johnson', 'Alyson Reed', 'Chris Warren, Jr.', 'Jessica Tuck', 'Robert Curtis Brown', 'Mark L. Taylor', 'Ryne Sanborn', 'Olesya Rulin', 'Kaycee Stroh', 'Miley Cyrus']",Kenny Ortega
9972,"['Sylvester Stallone', 'Donald Sutherland', 'John Amos', 'Sonny Landham', 'Tom Sizemore', 'Frank McRae', 'Darlanne Fluegel', 'William Allen Young', 'Jordan Lund', 'Larry Romano', 'John Lilla', 'Dean Rader Duval', 'Kurek Ashley', 'Jerry Strivelli', 'David Anthony Marshall', 'Michael Petroni', 'Danny Trejo', ""Frank D'Annibale"", 'Clarence Moore', 'Tony Lip']",John Flynn
95743,"['Robin Givens', 'Marco Hofschneider', 'Rick Johnson', 'Charlotte Ross', 'Edward Herrmann', 'Jack Coleman', 'Charles S. Dutton', 'Hinton Battle', 'Ruth Williamson', 'Michael Reilly Burke']",Eva Sereny
71068,"[""George O'Brien"", 'Madge Bellamy', 'Charles Edward Bull', 'Cyril Chadwick', 'Will Walling', 'Francis Powers', 'J. Farrell MacDonald', 'Jim Welch', 'George Waggner', 'Fred Kohler', 'James A. Marcus', 'Gladys Hulette', 'Jean Arthur', 'Chief John Big Tree']",John Ford
67328,"['Andrew W. Walker', 'Peter Coyote', 'Veronica Milagros', 'Sheree J. Wilson', 'Tyler Kain', 'Daniel Buran', 'Newell Alexander', 'Lou Pimber', 'Paul McCarthy-Boyington', 'Vince Morella']",Dustin Rikert
58159,"['Eddie Holden', 'Alice Ardell', 'Pinto Colvig', 'Ned Norton', 'Marcellite Garner']",Wilfred Jackson
291692,"['Chang Chen', 'Liu Shishi', 'Chin Shih-Chieh', 'Zhu Dan', 'Wang Qian-Yuan', 'Wang Qian-Yuan', 'Nie Yuan', 'Ye Qing']",Lu Yang
50704,"['Buster Keaton', 'Edward F. Cline', 'Sybil Seely']",Buster Keaton
448449,"['Whitney Houston', 'Bobbi Kristina Brown', 'Bobby Brown', 'Robyn Crawford', 'John Russell Houston Jr.', 'Cissy Houston', 'David Roberts', 'Johnny Carson', 'Serge Gainsbourg', 'Mike Tyson', 'Oprah Winfrey']",Nick Broomfield
262504,"['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Naomi Watts', 'Ansel Elgort', 'Jeff Daniels', 'Octavia Spencer', 'Keiynan Lonsdale', 'Daniel Dae Kim', 'Maggie Q', 'Bill Skarsgård', 'Jonny Weston', 'Nadia Hilker', 'Andy Bean', 'Ray Stevenson', 'Mekhi Phifer', 'Joseph David-Jones', 'Ashley Judd', 'Xander Berkeley', 'Parisa Johnston', 'Rebecca Pidgeon', 'Konrad Howard', 'Theo Howard', 'Lucella Costa', 'Amy Parrish', 'Ken DuBois', 'Janet McTeer', 'Courtney Hope', 'Thomas Blake Jr.', 'Julie Ivey', 'Kyle Russell Clements', 'Hannah Alligood', 'Autumn Dial']",Robert Schwentke
137669,"['Doug Walker', 'Lindsay Ellis', 'Lewis Lovhaug', 'Noah Antwiler', 'Brad Jones', 'Todd Nathanson', 'Joe Vargas', 'Mathew Buck', 'Phelan Porteous', 'Allison Pregler', 'Jacob Chapman', 'Bennett White', 'Luke Mochrie', 'Paul Schuler', 'Justin Carmical', 'Kaylyn Dicksion', 'Julien Diaz', 'Chad Rocco', 'Brian Heinz', 'Mickey Paradis', 'Kyle Kallgren', 'Elisa Hansen', 'Antonella Inserra', 'Jim Troken', 'Orlando Belisle', 'Leo Thompson', 'James D. Rolfe', 'Bhargav Dronamraju', 'John Aprigliano', 'Justin Barnes', 'Haley Barnes', 'Brent Black', 'Nash Bozard', 'Holly Christine Brown', 'Xaria Byron', 'Benjamin Daniel', 'Terrence Dellinger', 'William DuFresne', '""Elliot""', 'Nikolas Freeman', 'Ed Glaser', 'Thomas Hanley', 'Mike Jeavons', '""Jamez""', 'Daren Jackson', 'Jim Jarosz', 'Jason Laws', 'Jori Laws', 'Dayna Munday', 'Greg Michaud', 'Dena Natali', 'Eric Rodrigez', 'James Sanjuro', 'Victoria Turner', 'Barney Walker', 'Mat Williams', 'Jillian Zurawski', 'Rob Walker']",Doug Walker
112283,"['Jeon Do-yeon', 'Hwang Jung-min', 'Na Moon-hee', 'Kim Bu-seon']",Park Jin-Pyo
112136,"['Daniel Raymont', 'Krysten Ritter', 'Darrell Hammond', 'Reiko Aylesworth', 'Mike Starr', 'Larry Hankin', 'Raul Aranas', 'Asher Grodman', 'Judith Kahan', 'Lance Kinsey']",Steven Kampmann
288430,[],Erik Nelson
168210,"['Pierce Brosnan', 'Melissa George', 'Annabeth Gish', 'Anika Noni Rose', 'Matt Frewer', 'Jason Priestley', 'Caitlin Carmichael', 'Peter MacNeill', 'William Schallert', 'Deborah Allen', 'Shane Anderson', 'Geordie Brown', 'Fiona Forsythe', 'Joel Freckelton', 'Deborah Grover', 'Gary Levert', 'Jefferson Mappin', 'Cienna Prendergast', 'Julian Richings', 'David Sheftell']",Mick Garris
281238,"['Richard Harrison', 'Adolfo Celi', 'Margaret Lee', 'Gérard Tichy', 'Antonio Casas', 'Eduardo Fajardo', 'Andrea Bosic', 'Livio Lorenzon', 'Mary Arden']",Michele Lupo
24574,"['David Strathairn', 'Andrew W. Walker', 'Marina Orsini', 'Ivana Shein']",Mark Adams
312,"['Sylvie Testud', 'Tatjana Trieb', 'Howie Seago', 'Emmanuelle Laborit', 'Sibylle Canonica', 'Matthias Habich', 'Alexandra Bolz', 'Hansa Czypionka', 'Doris Schade', 'Horst Sachtleben', 'Hubert Mulzer', 'Birge Schade', 'Stephan Kampwirth', 'Lea Mekhméche', 'Laurel Severin', 'Selestina Stanissavijevic', 'Julia Lorbeer', 'Anna Bickhofer', 'Stefan Spreer', 'Karin Lehmann', 'Stefan von Moers', 'Marta Rodríguez', 'Jutta Schaad', 'Giora Feidman', 'Ute Cremer', 'Franz Hanfstingl', 'Susann Bieling']",Caroline Link
339152,[],Holly Morris
33079,"['Hedy Lamarr', ""Dennis O'Keefe"", 'John Loder', 'William Lundigan']",Robert Stevenson
39691,"['James Marsden', 'Nick Nolte', 'Christina Applegate', 'Bette Midler', 'Pascale Hutton', 'Katt Williams', 'Neil Patrick Harris', 'Sean Hayes', 'Wallace Shawn', 'Roger Moore', 'Joe Pantoliano', 'Michael Clarke Duncan', ""Chris O'Donnell"", 'Jack McBrayer', 'Fred Armisen', 'Kiernan Shipka', 'Paul Rodríguez', 'J.K. Simmons', 'Grey Griffin']",Brad Peyton
318373,"['Harmandeep Palminder', 'Vikram Sharma', 'Elisabeth Lando', 'Bilal Baggad', 'Billel Brima', 'Amandeep Singh', 'Karim Leklou', 'Aurore Broutin', 'Gérard Zingg', 'Marie Berto', 'Lauriane Escaffre']",Cyprien Vial
84171,"['Christie Brinkley', ""Carmen Dell'Orefice"", 'Jerry Hall', 'Beverly Johnson', 'Paulina Porizkova', 'Isabella Rossellini', 'Christy Turlington', 'Lisa Taylor', 'Cheryl Tiegs', 'Marisa Berenson', 'Carol Alt', 'Pat Cleveland', 'Karen Bjornson', 'Bethann Hardison', 'China Machado']",Timothy Greenfield-Sanders
77883,"['Jeffrey Dean Morgan', 'Natasha Calis', 'Madison Davenport', 'Kyra Sedgwick', 'Rob LaBelle', 'Nana Gbewonyo ', 'Jim Thorburn ', 'Matisyahu ', 'Quinn Lord', 'Jay Brazeau', 'Erin Simms', 'John Cassini', 'Grant Show', 'Tim Perez']",Ole Bornedal
154622,"['Clara Bow', 'Rin-Tin-Tin', 'Eugen Sandow']",Chuck Workman
18681,"['Ewan McGregor', 'Ashley Judd', 'Patrick Bergin', 'k.d. lang', 'Geneviève Bujold', 'Jason Priestley', 'Kaitlin Brown', 'Anne-Marie Brown', 'David Nerman', 'Steven McCarthy', 'Vlasta Vrána', 'Una Kay', 'Janine Theriault', 'Don Jordan', 'Michelle Sweeney', 'Garth Gilker', 'Michel Perron', 'Louis Negin', 'Gayle Garfinkle', 'Howard Bilerman', 'Leonard Farlinger', 'Vera Miller', 'Nadia Rona', 'Al Vandecruys', 'Russell Yuen']",Stephan Elliott
43106,"['Peter Sellers', 'Robert Morley', 'Constance Cummings', 'Jameson Clark', 'Donald Pleasence', 'Michael Goodliffe', 'Alex Mackenzie', 'Ernest Thesiger', 'Moultrie Kelsall', 'Roddy McMillan', 'James Gibson', 'Noel Howlett', 'Abe Barker', 'Gordon Phillott', 'Sam Wanamaker']",Charles Crichton
360249,"['Kristofer Hivju', 'Jakob Oftebro', 'Pål Sverre Hagen', 'Thorbjørn Harr', 'Nikolaj Lie Kaas', 'Stig Henrik Hoff', 'Benjamin Helstad', 'Anders Dahlberg', 'Thea Sofie Loch Næss', 'Michael Aasen', 'Jonathan Oskar Dahlgren', 'Åsmund Brede Eike', 'Elg Elgesem', 'Jeppe Beck Laursen', 'Inga Ibsdotter Lilleaas', 'Adam Nemet', 'Jon Inge Nordnes', 'Torkel Dommersnes Soldal', 'Ane Ulimoen Øverli', 'Søren Pilmark']",Nils Gaup
108003,"['Bob Hope', 'Anita Ekberg', 'Edie Adams', 'Lionel Jeffries', 'Percy Herbert', 'Paul Carpenter']",Gordon Douglas
24775,"['Eddie Griffin', 'Vinnie Jones', 'Breckin Meyer', 'Joel Pollak', 'Vivica A. Fox', 'Nicky Andrews', 'Tom Lister Jr.', 'Nadine Velazquez']",Anthony Hickox
123620,"['Sasha Mitchell', 'Ernest Borgnine', 'Anne DeSalvo', 'Sylvia Miles', 'Talisa Soto', 'Maria Pitillo']",Paul Morrissey
3699,"['Antonio Sabàto', 'Uschi Glas', 'Marisa Mell', 'Pier Paolo Capponi', 'Rossella Falk', 'Renato Romano', 'Petra Schürmann', 'Marina Malfatti', 'Claudio Gora', 'Gabriella Giorgelli', 'Aldo Barberito', 'Bruno Corazzari', 'Franco Fantasia', 'Camille Keaton', 'Tom Felleghy', 'Ivana Novak']",Umberto Lenzi
60853,"['Burt Lancaster', 'Charles Bickford', 'Steve Cochran', 'Phyllis Thaxter', 'Dick Wesson', 'Jack Big Head', 'Sonny Chorre', 'Al Mejia', 'Hubie Kerns']",Michael Curtiz
43781,"['George Montgomery', 'Ann Rutherford', 'Glenn Miller', 'Lynn Bari', 'Carole Landis', 'Cesar Romero', 'Virginia Gilmore', 'Mary Beth Hughes', 'Frank Orth', 'Grant Mitchell', 'Harry Morgan', 'Jackie Gleason', 'Edith Evanson', 'Alec Craig', 'Tex Beneke', 'Tom Dugan', 'Dale Evans', 'Marion Hutton', 'Fayard Nicholas', 'Harold Nicholas', 'Tamara Geva']",Archie Mayo
93837,"['Miley Cyrus', 'Joshua Bowman', 'Eloise Mumford', 'Jeremy Piven', 'Autumn Reeser', 'Alexis Knapp', 'Matthew Settle', 'Megan Park', ""Mike O'Malley"", 'Kelly Osbourne', 'Lauren McKnight', 'Jimmy Lee Jr.']",Tom Vaughan
12924,"['Hidetaka Yoshioka', 'Masato Hagiwara', 'Yuuka Nanri', 'Unshō Ishizuka', 'Kazuhiko Inoue', 'Risa Mizuno', 'Hidenobu Kiuchi', 'Masami Iwasaki', 'Eiji Takemoto', 'Takahiro Hirano', 'Takeshi Maeda', 'Yûki Nakao', 'Rie Nakagawa']",Makoto Shinkai
33295,"['LeBron James', 'Romeo Travis', 'Sian Cotton', 'Willie McGee', 'Dru Joyce']",Kristopher Belman
262782,"['Marcello Airoldi', 'André Bankoff', 'Luis Vaz', 'Mauricio Evanns', 'Silvetty Montilla', 'Titi Muller']",Alexandre Carvalho
119431,"['Tom Green', 'Anna Popplewell', 'Iain Belcher', 'Jenna Berman', 'Enisha Brewster', 'Max Carver', 'Ayelet Zurer', 'Masam Holden', 'Mike Dopud', 'Osric Chau', 'Daniel Cudmore', 'Jen Taylor']",Stewart Hendler
33909,"['Michael Douglas', 'Shia LaBeouf', 'Josh Brolin', 'Carey Mulligan', 'Frank Langella', 'Susan Sarandon', 'Eli Wallach', 'Vanessa Ferlito', 'Jason Clarke', 'Alexander Wraith', 'John Bedford Lloyd', 'Anna Kuchma', 'Julianne Michelle', 'Keith Middlebrook', 'Chuck Pfeiffer', 'Charlie Sheen', 'Natalie Morales', 'Sebastian Sozzi', 'Tet Wada', 'Annika Pergament']",Oliver Stone
143453,['Nick Zedd'],Richard Kern
124484,"['Masahiro Motoki', 'Naoto Takenaka', 'Michiko Hada', 'Teruyuki Kagawa', 'Mikijiro Hira', 'Shirô Sano', 'Ittoku Kishibe', 'Nekohachi Edoya', 'Junichi Takagi', 'Kirin Kiki', 'Julie Dreyfus', 'Yoshio Harada', 'Kinji Fukasaku', 'Hiroshi Abe', 'Genjiro Arato', 'Tetsuya Bessho', 'Yu Hayami', 'Kazuya Kimura', 'Tomokazu Miura', 'Kenji Otsuki', 'Kōji Wakamatsu']",Kazuyoshi Okuyama
88922,"['Danny Lee Sau-Yin', 'Chen Ping', 'Lily Li Li-Li', 'Wang Hsieh', 'Wa Lun', 'Ku Feng', 'Tung Lam', 'Angela Yu Chien', 'Lam Fung', 'Wai Wang', 'Lau Wai-Ling', 'Kong Yeung', 'Keung Hon', 'Terry Lau Wai-Yue', 'Chin Chun', 'Wang Han-Chen', 'Gam Tin-Chue', 'Yuen Woo-ping', 'Hsu Hsia', 'Corey Yuen Kwai']",Ho Meng-Hua
41808,"[""Joanna 'JoJo' Levesque"", 'Louis Ferreira', 'Lynda Boyd', 'Shenae Grimes', 'Ian Nelson']",Tim Matheson
25051,"['Arata Iura', 'Yusuke Iseya', 'Susumu Terajima', 'Yui Natsukawa', 'Tadanobu Asano', 'Azusa Takehana', ""Ken'ichi Endô"", 'Seminosuke Murasugi', 'Baijaku Nakamura', 'Ryō', 'Kanji Tsuda', 'Yorie Yamashita', 'Ikuji Nakamura']",Hirokazu Koreeda
27428,"['Oh Mi-hee', 'Jang Seong-won', 'Kim Eung-Soo', 'Kim Yeong-seon', 'Lee Ji-hyeon', 'Seo Young-hee', 'Moon Ga-young', 'Yeo Hyun-soo', 'Sin Dong-ho', 'Lee Kwang-soo', 'Yeon Jun-seok', 'Yoo Seol-Ah', 'Park Hyo-joon']",Dae-wung Lim
41937,"['Maurizio Nichetti', 'Caterina Sylos Labini', 'Federico Rizzo', 'Federico Rizzo', 'Heidi Komarek']",Maurizio Nichetti
23207,"['James Dresnok', 'Charles Robert Jenkins', 'Christian Slater']",Daniel Gordon
263945,"['Grey Griffin', 'Frank Welker', 'Jeff Bennett', 'Jim Cummings', 'E.G. Daily', 'Debi Derryberry', 'Rob Paulsen', 'B. J. Ward']",Scott Heming
12183,"['Luke Wilson', 'Eva Mendes', 'Jacob Vargas', 'Owen Wilson', 'Kris Kristofferson', 'Harry Dean Stanton', 'Seymour Cassel', 'Eddie Griffin', 'Will Ferrell', 'Angela Alvarado', 'Azura Skye', 'Buck Taylor', 'Jo Harvey Allen', 'Billy Joe Shaver', 'Nicole Swahn', 'Heather Kafka', 'Steve Stodghill', 'Richard Jones', 'Raymond Gestaut', 'Mark Wallace', 'Glen Powell']",Luke Wilson
22492,"['Jimmy Page', 'The Edge', 'Jack White', 'Link Wray']",Davis Guggenheim
265449,"['Onur Tukel', 'Anna Margaret Hollyman', 'Dakota Goldhor', 'Dustin Guy Defa', 'Melodie Sisk', 'Jason Selvig']",Onur Tukel
68178,"['Sami Bouajila', 'Maurice Bénichou', 'Denis Podalydès', 'Salomé Stévenin', 'Nozha Khouadra', 'Afida Tahri', 'Yanis Abdellaoui', 'Ayoub El Mahlili', 'Martial Rivol', 'Lounès Tazaïrt', 'Liliane Nataf', 'Catherine Salviat', 'Jean Toscane']",Roschdy Zem
27605,"['Pilar López de Ayala', 'Verónica Sánchez', 'Gabriella Pession', 'Nadia de Santiago', 'Teresa Hurtado de Ory', 'Marta Etura ', 'Bárbara Lennie', 'Alba Alonso', 'Celia Pastor', 'Silvia Mir', 'Patrick Criado']",Emilio Martínez Lázaro
293880,"['Rachel Keller', 'Tobin Mitnick', 'Claire Chapelli', 'Tristan Erwin', 'Kate Boyer', 'Philip Quinaz', 'Daina Griffith', 'Anna Martemucci', 'John Moon', 'Yan Xi', 'Trisha Simmons', 'Brian Shoaf', 'Kenny Champion', 'Julie Ann Dulude', 'Chris Douglass', 'Carl Lundstedt', 'Chris Manley', 'Troy Bogdan']",Anna Martemucci
279842,['Gian Maria Volonté'],Virginia Onorato
2974,"['Conrad Veidt', 'Alexandra Sorina', 'Fritz Kortner', 'Carmen Cartellieri', 'Fritz Strassny', 'Paul Askonas', 'Hans Homma']",Robert Wiene
33195,"['Colin Farrell', 'Paz Vega', 'Christopher Lee', 'Kelly Reilly', 'Jamie Sives', 'Branko Djuric', 'Juliet Stevenson', 'Eileen Walsh', 'Ian McElhinney', 'Nick Dunning']",Danis Tanović
12102,"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry', 'Howard Duff', 'George Coe', 'JoBeth Williams', 'Bill Moor', 'Howland Chamberlain', 'Jack Ramage', 'Jess Osuna', 'Nicholas Hormann', 'Ellen Parker', 'Shelby Brammer', 'Carol Nadell', 'Donald Gantry', 'Joe Seneca', 'David Golden', 'Sean Albertson']",Robert Benton
106135,"['Brandon Routh', 'Gil Birmingham', 'Chelsea Ricketts', 'Crystal Allen', 'Tom Kemp', 'Dennis Ambriz', 'Michael Hudson', 'Lonnie Farmer']",Steve Rash
26200,"['Don Adams', 'Sylvia Kristel', 'Rhonda Fleming', 'Dana Elcar', 'Andrea Howard', 'Pamela Hensley', 'Norman Lloyd', 'Bill Dana', 'Vittorio Gassman', 'Joey Forman', 'Robert Karvelas']",Clive Donner
22765,"['Tom Selleck', 'Sam Elliott', 'Dominique Dunne', 'Ben Johnson', 'Geoffrey Lewis', 'Katharine Ross']",Andrew V. McLaglen
111623,"['Miriam  Hopkins', 'Joel McCrea', 'Fay Wray', 'Henry Stephenson', 'Reginald Denny', 'Beryl Mercer', 'Selmer Jackson', 'Edgar Norton', 'George Meeker', 'Bess Flowers']",William A. Seiter
52782,"['Ivor Novello', 'Annette Benson', 'Isabel Jeans', 'Ian Hunter', 'Norman McKinnel', 'Robin Irvine', 'Sybil Rhoda', 'Lilian Braithwaite', 'Violet Farebrother']",Alfred Hitchcock
51917,"['Valerio Mastandrea', 'Sabrina Ferilli', 'Massimo Ghini', 'Micaela Ramazzotti', 'Isabella Ragonese', 'Laura Morante', 'Caterina Guzzanti', 'Elena Arvigo', 'Valentina Carnelutti', 'Paola Tiziana Cruciani', 'Elio Germano']",Paolo Virzì
172868,"['Bernard Hill', 'John Hannah']",Chris Newby
11217,"['Kevin Heffernan', 'Jay Chandrasekhar', 'Paul Soter', 'Erik Stolhanske', 'Tanja Reichert', 'Bill Paxton', 'Brittany Daniel', 'Jordan Ladd', 'Nat Faxon', 'Julio Bekhor']",Jay Chandrasekhar
86778,"['Sterling Hayden', 'Eva Marie Saint', 'Ben Gazzara', 'Barbara Ann Teer', 'Steve Lawrence', 'James Shigeta', 'Pat Hingle', 'Robert Shaw', 'Peter Sellers', 'Britt Ekland']",Joseph L. Mankiewicz
23438,"['Gabrielle Anwar', 'Cliff Robertson', 'Michael Schoeffling', 'Dylan Kussman', 'Kathleen York', 'Frank Renzulli']",Steve Miner
46963,"['Mason Adams', 'Bob Holt', 'Frank Welker', 'Joe Eich']",Bill Perez
18889,"['Samir Khader', 'Josh Rushing', 'George W. Bush', 'Hassan Ibrahim']",Jehane Noujaim
19496,"['Kirstie Alley', 'Henry Czerny', 'Gloria Reuben', 'Jay O. Sanders', 'Kristin Booth', 'Katie Boland', 'Alan Bates', 'Rebecca De Mornay', 'Peter Ustinov', 'Shirley MacLaine', 'Shannon Lawson', 'Colin Fox', 'Camille Wainwright', 'David Hemblen', 'Susan Coyne', 'Nadia Litz', 'Dixie Seatle', 'Zachary Bennett']",Joseph Sargent
